generation	ln_likelihood	ln_prior	alpha_of_height_beta_prior	beta_of_height_beta_prior	number_of_heights	root_height	mutation_rate	freq_1	pop_size_root	pop_size_quercicus	pop_size_terrestris	pop_size_fowleri	pop_size_americanus	pop_size_woodhousii	pop_size_nebulifer	pop_size_speciosus	pop_size_punctatus	pop_size_microscaphus	pop_size_cognatus	pop_size_hemiophrys	pop_size_baxteri	pop_size_debilis
450	-70131.4449927350652	56.4012738501240847	1	1	9	0.0121419659413892211	1	0.5	0.000632885502830800566	0.000632885502830800566	0.000632885502830800566	0.000632885502830800566	0.000632885502830800566	0.000632885502830800566	0.000632885502830800566	0.000632885502830800566	0.000632885502830800566	0.000632885502830800566	0.000632885502830800566	0.000632885502830800566	0.000632885502830800566	0.000632885502830800566
460	-70131.1368020366936	56.2244172716080328	1	1	9	0.0123636528265797831	1	0.5	0.000635584012507571278	0.000635584012507571278	0.000635584012507571278	0.000635584012507571278	0.000635584012507571278	0.000635584012507571278	0.000635584012507571278	0.000635584012507571278	0.000635584012507571278	0.000635584012507571278	0.000635584012507571278	0.000635584012507571278	0.000635584012507571278	0.000635584012507571278
470	-70130.6814031252288	56.2372114023101659	1	1	9	0.0113212640468273364	1	0.5	0.000664799819094472034	0.000664799819094472034	0.000664799819094472034	0.000664799819094472034	0.000664799819094472034	0.000664799819094472034	0.000664799819094472034	0.000664799819094472034	0.000664799819094472034	0.000664799819094472034	0.000664799819094472034	0.000664799819094472034	0.000664799819094472034	0.000664799819094472034
480	-70124.7127697596006	60.9522863928141234	1	1	10	0.0124556294785191576	1	0.5	0.000672957851974635224	0.000672957851974635224	0.000672957851974635224	0.000672957851974635224	0.000672957851974635224	0.000672957851974635224	0.000672957851974635224	0.000672957851974635224	0.000672957851974635224	0.000672957851974635224	0.000672957851974635224	0.000672957851974635224	0.000672957851974635224	0.000672957851974635224
490	-70127.9963291053864	61.176677545537828	1	1	10	0.011864146190034907	1	0.5	0.000659877068891176954	0.000659877068891176954	0.000659877068891176954	0.000659877068891176954	0.000659877068891176954	0.000659877068891176954	0.000659877068891176954	0.000659877068891176954	0.000659877068891176954	0.000659877068891176954	0.000659877068891176954	0.000659877068891176954	0.000659877068891176954	0.000659877068891176954
500	-70126.8733893489116	60.9342262981140479	1	1	10	0.0125607710065851717	1	0.5	0.00067696011594891236	0.00067696011594891236	0.00067696011594891236	0.00067696011594891236	0.00067696011594891236	0.00067696011594891236	0.00067696011594891236	0.00067696011594891236	0.00067696011594891236	0.00067696011594891236	0.00067696011594891236	0.00067696011594891236	0.00067696011594891236	0.00067696011594891236
510	-70130.1535799958365	61.4265839795241604	1	1	10	0.0117107028822552514	1	0.5	0.000648377348001930335	0.000648377348001930335	0.000648377348001930335	0.000648377348001930335	0.000648377348001930335	0.000648377348001930335	0.000648377348001930335	0.000648377348001930335	0.000648377348001930335	0.000648377348001930335	0.000648377348001930335	0.000648377348001930335	0.000648377348001930335	0.000648377348001930335
520	-70126.8247074405663	61.1930286764308704	1	1	10	0.0124558364609066944	1	0.5	0.000663048111221308163	0.000663048111221308163	0.000663048111221308163	0.000663048111221308163	0.000663048111221308163	0.000663048111221308163	0.000663048111221308163	0.000663048111221308163	0.000663048111221308163	0.000663048111221308163	0.000663048111221308163	0.000663048111221308163	0.000663048111221308163	0.000663048111221308163
530	-70132.096300370642	61.4092306428747179	1	1	10	0.0125293478959346578	1	0.5	0.000659783520284708811	0.000659783520284708811	0.000659783520284708811	0.000659783520284708811	0.000659783520284708811	0.000659783520284708811	0.000659783520284708811	0.000659783520284708811	0.000659783520284708811	0.000659783520284708811	0.000659783520284708811	0.000659783520284708811	0.000659783520284708811	0.000659783520284708811
540	-70126.755619683754	61.1271419296634519	1	1	10	0.0124996863872303288	1	0.5	0.000678541010325198657	0.000678541010325198657	0.000678541010325198657	0.000678541010325198657	0.000678541010325198657	0.000678541010325198657	0.000678541010325198657	0.000678541010325198657	0.000678541010325198657	0.000678541010325198657	0.000678541010325198657	0.000678541010325198657	0.000678541010325198657	0.000678541010325198657
550	-70127.2314368307707	61.1553562505742434	1	1	10	0.0119815820555364029	1	0.5	0.000680087053727844448	0.000680087053727844448	0.000680087053727844448	0.000680087053727844448	0.000680087053727844448	0.000680087053727844448	0.000680087053727844448	0.000680087053727844448	0.000680087053727844448	0.000680087053727844448	0.000680087053727844448	0.000680087053727844448	0.000680087053727844448	0.000680087053727844448
560	-70131.3488056059723	56.3837389104989199	1	1	9	0.0118584170511723368	1	0.5	0.000642592733038652121	0.000642592733038652121	0.000642592733038652121	0.000642592733038652121	0.000642592733038652121	0.000642592733038652121	0.000642592733038652121	0.000642592733038652121	0.000642592733038652121	0.000642592733038652121	0.000642592733038652121	0.000642592733038652121	0.000642592733038652121	0.000642592733038652121
570	-70124.1606229582103	61.2677488519365454	1	1	10	0.0122559532290782026	1	0.5	0.00065410300192184133	0.00065410300192184133	0.00065410300192184133	0.00065410300192184133	0.00065410300192184133	0.00065410300192184133	0.00065410300192184133	0.00065410300192184133	0.00065410300192184133	0.00065410300192184133	0.00065410300192184133	0.00065410300192184133	0.00065410300192184133	0.00065410300192184133
580	-70123.4892336827616	61.3976664344255241	1	1	10	0.0123698190699768323	1	0.5	0.000652935253976464204	0.000652935253976464204	0.000652935253976464204	0.000652935253976464204	0.000652935253976464204	0.000652935253976464204	0.000652935253976464204	0.000652935253976464204	0.000652935253976464204	0.000652935253976464204	0.000652935253976464204	0.000652935253976464204	0.000652935253976464204	0.000652935253976464204
590	-70127.2342326276994	61.2218024012156121	1	1	10	0.0128145638852272536	1	0.5	0.000640050695305715753	0.000640050695305715753	0.000640050695305715753	0.000640050695305715753	0.000640050695305715753	0.000640050695305715753	0.000640050695305715753	0.000640050695305715753	0.000640050695305715753	0.000640050695305715753	0.000640050695305715753	0.000640050695305715753	0.000640050695305715753	0.000640050695305715753
600	-70127.8170561090956	61.1782101113126302	1	1	10	0.0128114108998947113	1	0.5	0.000647845629108907521	0.000647845629108907521	0.000647845629108907521	0.000647845629108907521	0.000647845629108907521	0.000647845629108907521	0.000647845629108907521	0.000647845629108907521	0.000647845629108907521	0.000647845629108907521	0.000647845629108907521	0.000647845629108907521	0.000647845629108907521	0.000647845629108907521
610	-70124.6060848620691	61.673306356575182	1	1	10	0.0121318274341061412	1	0.5	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481
620	-70123.4689963796263	66.4088638590222047	1	1	11	0.0127684992663767809	1	0.5	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481	0.000642488315952889481
630	-70125.4444197041303	66.2925922340472198	1	1	11	0.0123649231219957502	1	0.5	0.000632601554847736004	0.000632601554847736004	0.000632601554847736004	0.000632601554847736004	0.000632601554847736004	0.000632601554847736004	0.000632601554847736004	0.000632601554847736004	0.000632601554847736004	0.000632601554847736004	0.000632601554847736004	0.000632601554847736004	0.000632601554847736004	0.000632601554847736004
640	-70129.6664688812452	61.283596508440354	1	1	10	0.0118946883978846459	1	0.5	0.00062626912579597134	0.00062626912579597134	0.00062626912579597134	0.00062626912579597134	0.00062626912579597134	0.00062626912579597134	0.00062626912579597134	0.00062626912579597134	0.00062626912579597134	0.00062626912579597134	0.00062626912579597134	0.00062626912579597134	0.00062626912579597134	0.00062626912579597134
650	-70127.6595816010667	65.8804175643572876	1	1	11	0.012615045794261006	1	0.5	0.000661462068215803046	0.000661462068215803046	0.000661462068215803046	0.000661462068215803046	0.000661462068215803046	0.000661462068215803046	0.000661462068215803046	0.000661462068215803046	0.000661462068215803046	0.000661462068215803046	0.000661462068215803046	0.000661462068215803046	0.000661462068215803046	0.000661462068215803046
660	-70122.4567778946657	70.96805098542049	1	1	12	0.0126004699048496687	1	0.5	0.000649089469581884708	0.000649089469581884708	0.000649089469581884708	0.000649089469581884708	0.000649089469581884708	0.000649089469581884708	0.000649089469581884708	0.000649089469581884708	0.000649089469581884708	0.000649089469581884708	0.000649089469581884708	0.000649089469581884708	0.000649089469581884708	0.000649089469581884708
670	-70126.1780737462395	61.5923116692299715	1	1	10	0.0120935027455391034	1	0.5	0.000649999752358018938	0.000649999752358018938	0.000649999752358018938	0.000649999752358018938	0.000649999752358018938	0.000649999752358018938	0.000649999752358018938	0.000649999752358018938	0.000649999752358018938	0.000649999752358018938	0.000649999752358018938	0.000649999752358018938	0.000649999752358018938	0.000649999752358018938
680	-70128.3628537156037	61.1981657770616891	1	1	10	0.0126587584088053672	1	0.5	0.000652744839045532946	0.000652744839045532946	0.000652744839045532946	0.000652744839045532946	0.000652744839045532946	0.000652744839045532946	0.000652744839045532946	0.000652744839045532946	0.000652744839045532946	0.000652744839045532946	0.000652744839045532946	0.000652744839045532946	0.000652744839045532946	0.000652744839045532946
690	-70131.0322400373261	56.2197478956762069	1	1	9	0.0125599653129783041	1	0.5	0.00066034762018043439	0.00066034762018043439	0.00066034762018043439	0.00066034762018043439	0.00066034762018043439	0.00066034762018043439	0.00066034762018043439	0.00066034762018043439	0.00066034762018043439	0.00066034762018043439	0.00066034762018043439	0.00066034762018043439	0.00066034762018043439	0.00066034762018043439
700	-70129.7363939589704	61.0761286357567599	1	1	10	0.0123971813800926259	1	0.5	0.000658171404510885221	0.000658171404510885221	0.000658171404510885221	0.000658171404510885221	0.000658171404510885221	0.000658171404510885221	0.000658171404510885221	0.000658171404510885221	0.000658171404510885221	0.000658171404510885221	0.000658171404510885221	0.000658171404510885221	0.000658171404510885221	0.000658171404510885221
710	-70123.744781840418	61.2200607638918797	1	1	10	0.0123343308670717192	1	0.5	0.000662495756213706162	0.000662495756213706162	0.000662495756213706162	0.000662495756213706162	0.000662495756213706162	0.000662495756213706162	0.000662495756213706162	0.000662495756213706162	0.000662495756213706162	0.000662495756213706162	0.000662495756213706162	0.000662495756213706162	0.000662495756213706162	0.000662495756213706162
