latitude,longitude,scientific_name
39.9500256,-105.5169848,Anaxyrus woodhousii
39.56591274,-104.9604897,Anaxyrus woodhousii
39.51011212,-105.0791391,Anaxyrus woodhousii
39.51082144,-105.0787674,Anaxyrus woodhousii
35.64304352,-97.49744475,Anaxyrus woodhousii
40.234188,-105.204821,Anaxyrus woodhousii
39.92560273,-105.050151,Anaxyrus woodhousii
36.1509449,-95.9793973,Anaxyrus woodhousii
,,Anaxyrus woodhousii
,,Anaxyrus woodhousii
41.14397454,-100.8293763,Anaxyrus woodhousii
34.98084816,-109.7961935,Anaxyrus woodhousii
40.57592933,-105.1450629,Anaxyrus woodhousii
40.1683757,-105.1419767,Anaxyrus woodhousii
34.9790885,-109.7951071,Anaxyrus woodhousii
36.4447213,-103.1808317,Anaxyrus woodhousii
42.59863164,-99.18583736,Anaxyrus woodhousii
35.16000891,-106.6577853,Anaxyrus woodhousii
42.8541657,-97.8972907,Anaxyrus woodhousii
32.50189941,-97.32693957,Anaxyrus woodhousii
37.34605833,-98.92333333,Anaxyrus woodhousii
39.02341383,-95.28363833,Anaxyrus woodhousii
45.9960914,-108.0018446,Anaxyrus woodhousii
37.62832167,-97.3275,Anaxyrus woodhousii
34.42375227,-106.5673828,Anaxyrus woodhousii australis
38.26083833,-104.7068117,Anaxyrus woodhousii
31.6538783,-102.8342284,Anaxyrus woodhousii
31.63721951,-102.8161418,Anaxyrus woodhousii
38.63719334,-109.7868691,Anaxyrus woodhousii
31.5708583,-111.0471179,Anaxyrus woodhousii
31.56694043,-111.0500139,Anaxyrus woodhousii
31.56945791,-111.0480752,Anaxyrus woodhousii
31.569474,-111.0480757,Anaxyrus woodhousii
33.150118,-97.6872521,Anaxyrus woodhousii
34.442555,-101.07775,Anaxyrus woodhousii
39.52362146,-104.9657159,Anaxyrus woodhousii
39.50228479,-107.3121478,Anaxyrus woodhousii
36.86203791,-101.2213585,Anaxyrus woodhousii
33.13019682,-97.06620733,Anaxyrus woodhousii
43.67584987,-116.4463187,Anaxyrus woodhousii
39.06358187,-108.6135006,Anaxyrus woodhousii
39.23840316,-96.11134663,Anaxyrus woodhousii
40.60819429,-105.0952185,Anaxyrus woodhousii
38.38169107,-104.3256569,Anaxyrus woodhousii
42.67064411,-96.79130661,Anaxyrus woodhousii
40.00223449,-105.1402306,Anaxyrus woodhousii
38.3763773,-104.3620534,Anaxyrus woodhousii
38.3763773,-104.3620534,Anaxyrus woodhousii
37.74756644,-103.4249496,Anaxyrus woodhousii
37.775794,-103.4579086,Anaxyrus woodhousii
36.1156071,-97.0583681,Anaxyrus woodhousii
39.52162472,-104.9651194,Anaxyrus woodhousii
42.67190364,-96.79149832,Anaxyrus woodhousii
40.60106333,-105.086875,Anaxyrus woodhousii woodhousii
40.54336882,-104.9606918,Anaxyrus woodhousii
31.63560486,-102.8163147,Anaxyrus woodhousii
43.35427349,-103.4117637,Anaxyrus woodhousii
43.36834633,-103.7715154,Anaxyrus woodhousii
43.41955716,-103.4737052,Anaxyrus woodhousii
